Gender,University_Tier,Years_Experience,Interview_Score,Hired
1,3,0,48.47872896236321,0
0,2,11,59.79503232202159,0
1,3,4,53.03462360521857,0
1,2,5,55.38285397139304,0
1,1,0,43.59168963789711,0
1,2,5,54.440746466679855,0
0,2,6,47.35252490082884,0
1,2,5,65.48711343711354,0
0,3,3,39.73126688767694,0
1,2,2,51.40487140540926,0
1,3,8,56.54507279023285,0
0,3,5,45.97801678188672,0
1,2,10,76.79178583215302,1
1,2,3,61.3171786093373,0
0,2,4,48.30657272534738,0
0,3,7,36.86818823787401,0
1,2,0,48.241628785781145,0
1,1,1,66.73652114444837,0
1,2,8,71.60975245957613,1
1,2,1,44.31248390882637,0
1,1,0,54.722047384003645,0
1,1,11,78.8154921633052,1
0,2,1,36.35651241282412,0
0,2,6,35.55348437741587,0
1,2,5,60.494120225082156,0
1,2,0,46.061208711897805,0
0,1,4,59.08079130457658,0
0,2,6,47.515097830225784,0
1,2,6,61.33162042672594,0
1,2,8,65.95458602952156,0
1,2,4,53.58005050538999,0
1,2,7,62.898952351829614,0
0,1,3,52.212883147986226,0
0,1,1,58.55519532684039,0
0,1,1,42.71862293329421,0
0,3,1,34.34020338131661,0
1,3,8,65.59593076838476,0
1,3,0,39.70329656362587,0
1,3,6,60.582151018287,0
1,2,4,63.778663560604464,0
0,2,5,32.50217830243402,0
1,2,9,67.24318548212129,0
1,1,4,48.62113286185863,0
1,2,7,63.40895777214527,0
0,3,5,44.25566935879221,0
1,2,5,47.58728007044581,0
1,2,12,83.62419181039932,1
0,2,1,41.16541468530586,0
0,2,9,53.64525069064521,0
1,2,7,71.3268971374926,1
1,3,4,44.02193389678842,0
0,2,10,51.62891841583409,0
1,3,0,33.50272238165051,0
0,2,3,50.06320252191694,0
1,3,1,48.66173185736002,0
0,2,6,51.94647497063114,0
1,2,2,55.50500616959238,0
0,2,6,51.069908199720906,0
0,3,4,42.79536161588863,0
0,3,4,41.98910240608676,0
0,1,6,67.53801718111475,0
1,1,4,59.95704097215361,0
0,3,2,37.33576066879809,0
1,2,13,77.36797286630839,1
0,2,4,44.08225795781551,0
0,2,0,31.704677101163853,0
0,1,2,52.275066656957954,0
0,3,1,40.12054053389825,0
0,3,7,44.524791178854805,0
1,2,6,64.92362673517971,0
1,2,6,56.53940045138802,0
1,3,4,45.63427061676735,0
1,1,4,58.78201693734144,0
1,3,4,51.88717464614293,0
0,2,5,44.104093045685275,0
1,2,8,72.46966761552856,1
1,3,6,57.89761650768731,0
1,2,7,73.24469309280929,1
1,2,6,64.02204077035708,0
0,2,8,39.78602827054891,0
1,2,6,67.28020803229278,0
1,2,6,54.452241887650224,0
1,3,9,64.15266833605669,0
1,3,3,47.126579711680776,0
0,2,2,53.556289315722736,0
0,2,1,47.31103408503222,0
1,1,6,63.29089679149121,0
1,1,0,54.363211659394445,0
0,2,6,49.26256886537632,0
0,3,5,46.676713299124025,0
0,2,8,54.13517263338528,0
0,3,3,35.72831292937151,0
1,1,4,59.41220680399974,0
1,2,8,65.97759101811604,0
0,2,9,60.40535777374541,0
0,2,3,43.27827891284642,0
0,1,6,63.13292536692492,0
0,3,6,47.1404288411064,0
1,2,6,60.0650758056092,0
1,3,4,57.45204002593421,0
1,2,9,80.63505209164302,1
0,3,0,28.92316204183828,0
1,2,4,62.008025798631856,0
1,3,6,53.27303333981135,0
1,1,6,66.43868116404352,0
1,3,9,63.147811434360506,0
0,3,9,49.447202983803464,0
0,1,4,75.31506844387512,1
0,1,9,71.46703462660808,1
0,2,3,47.77585286680751,0
0,3,8,41.27735513220711,0
1,2,10,72.15998281684806,1
1,2,9,73.71027296176123,1
1,1,5,62.362013287104745,0
0,1,4,50.44888929479794,0
1,3,0,44.80674115586338,0
1,1,6,67.08591925192763,0
1,2,2,57.62037525372152,0
1,3,3,61.054515177067174,0
1,2,1,50.099731746998465,0
1,2,4,53.7185593816986,0
0,1,5,59.165410993142785,0
0,2,6,49.72340174720805,0
0,1,3,63.39677129409251,0
0,3,8,45.80617878694585,0
0,2,4,47.98292299319094,0
1,2,3,58.32692038409588,0
1,2,6,62.216158448224455,0
1,1,11,72.48792639627938,1
0,3,6,41.11726633539986,0
1,2,4,45.85122351158728,0
1,2,0,51.17893532099017,0
0,1,4,63.13170644373717,0
1,2,6,62.94239495544743,0
0,1,4,65.5215950778228,0
0,2,0,36.9893455911283,0
1,2,2,53.448084096769826,0
0,3,9,50.691777298753564,0
1,2,9,60.97841791651915,0
1,3,2,46.08139677155287,0
1,3,7,59.252355268417304,0
0,1,1,53.320732120438194,0
0,2,9,60.16488003099768,0
0,1,6,63.70683959522485,0
1,2,8,67.08152705624158,0
1,3,0,45.582828284076676,0
0,2,7,56.29768952085557,0
1,2,5,64.50395587014151,0
1,2,8,69.4701630548397,0
0,2,8,43.08566253412796,0
1,1,5,70.97074074006564,1
1,3,3,58.63654112097299,0
0,2,7,47.22502118777804,0
0,3,5,45.97103593440555,0
1,2,2,49.54584159934609,0
1,2,2,44.25810746633924,0
1,2,1,48.30642367228807,0
1,1,3,58.299304802681945,0
0,2,8,49.33624610680998,0
0,3,6,37.238893578431075,0
1,3,3,47.33287416591381,0
0,2,7,50.95586149891845,0
0,2,3,40.491144065972286,0
1,1,5,67.71762166275013,0
1,3,4,56.408303256987196,0
1,1,7,80.90193873082245,1
1,3,0,50.62839966061731,0
0,2,2,44.10027045003195,0
1,2,0,46.898678516661604,0
0,3,4,43.0862847799456,0
1,1,9,74.63297979958178,1
1,2,3,53.4334345549717,0
1,2,3,59.918656983764386,0
1,2,8,59.009509926590624,0
1,2,8,64.77800082231245,0
0,2,5,52.52876516406217,0
1,3,7,57.56207926203952,0
1,1,2,57.966227982853646,0
0,3,9,49.935515901621805,0
1,1,11,72.82199379656127,1
1,2,7,69.86950465787103,0
0,2,0,34.623190286063895,0
1,1,3,62.59079663704942,0
1,1,7,71.06823949141187,1
1,3,4,48.25689049395517,0
1,2,9,68.36552127190372,0
1,1,7,64.45183913627649,0
1,1,3,67.95521237527973,0
1,3,5,49.306085315118935,0
0,3,2,32.13814345496055,0
1,2,4,51.8788749582221,0
1,1,3,54.21150636566224,0
0,2,9,64.09642917674721,0
1,1,11,79.7138733695628,1
1,1,1,57.70146712850272,0
0,2,0,35.72029152452958,0
1,2,4,62.538059055233845,0
1,2,0,45.87888780316273,0
1,2,5,63.968196471650515,0
0,3,7,41.91317582779163,0
0,3,9,44.908664954406575,0
0,2,6,52.31575668549751,0
1,2,4,62.319136720778836,0
0,2,0,40.528630418963004,0
1,2,5,54.75162942121602,0
0,3,5,38.88179417511333,0
0,2,7,51.09711134649763,0
1,3,3,46.753595190449545,0
1,3,4,59.85481380064647,0
0,2,1,25.531587974958303,0
1,2,0,46.10630242315423,0
0,1,2,56.45216748565084,0
1,2,0,35.78028167614116,0
1,2,6,55.01885434881905,0
0,2,3,48.1031028247406,0
0,3,3,36.85703030147116,0
0,1,2,66.86568011021451,0
1,2,0,57.726132229424095,0
1,2,10,72.16523189301974,1
0,2,2,44.061060809795066,0
1,2,4,58.3296555428945,0
0,3,1,19.019595271477062,0
0,2,8,47.62187668863595,0
1,2,5,60.50337751549467,0
1,1,3,64.08012854373835,0
1,2,4,59.4483490606907,0
1,3,10,60.53767516142171,0
0,2,5,50.0527886965341,0
1,3,4,60.41222014377318,0
0,2,2,43.8709944291363,0
1,1,0,59.94799664795235,0
0,1,5,62.20387101022395,0
1,2,6,67.37967061350399,0
0,2,8,56.00133640935322,0
0,3,0,32.68527822629611,0
1,2,2,55.82715921412355,0
0,2,3,44.963949630651534,0
1,2,5,55.69998762438849,0
0,2,5,48.49647774916716,0
0,2,5,52.7129641830501,0
0,1,6,64.79262097343545,0
0,1,2,63.46673631304073,0
1,1,8,74.68535335308836,1
0,1,6,65.50531301490085,0
1,1,4,69.94400051809788,0
1,2,10,68.22226664404647,0
1,2,10,77.54773431306316,1
1,3,8,63.170634907704866,0
1,1,0,54.92067040773243,0
1,2,10,65.56099309831173,0
0,2,7,48.59071202076624,0
0,1,11,75.9812024325279,1
1,3,9,56.70851807374547,0
1,1,10,73.91192288641166,1
1,3,8,56.98098409951457,0
1,3,9,65.9299588448939,0
1,2,11,78.53140237864102,1
1,2,6,55.8654216185238,0
1,2,0,58.561538641834616,0
0,2,4,44.91442957224746,0
1,2,6,57.124893075307426,0
0,1,5,68.78877390104091,0
0,1,1,54.76772760872476,0
1,2,0,49.59131661984253,0
0,2,3,41.22656156304717,0
0,3,7,41.444185593057256,0
0,1,10,78.61998516200951,1
1,3,8,59.56849298552906,0
1,2,8,58.81674103910377,0
1,2,5,62.75530062107966,0
1,2,0,43.97208824488122,0
1,2,4,52.233699136623706,0
0,1,4,68.96303102488658,0
1,2,4,52.01830050394894,0
1,3,5,43.41777571536255,0
1,2,6,65.11430742480748,0
0,2,8,49.639215061229585,0
1,3,4,51.91172439430942,0
1,3,0,43.427498033249,0
0,2,4,45.24159269447241,0
1,2,5,56.23640379048466,0
0,3,9,59.259804350710326,0
0,2,3,37.103892945131236,0
1,2,7,66.22437458338561,0
0,2,6,54.7224638213403,0
1,3,5,51.20174119583311,0
1,1,8,65.8813277736109,0
0,3,3,42.86360925002708,0
1,1,3,56.04569622991642,0
0,3,5,41.06297876355106,0
0,2,3,49.14952036990191,0
0,2,7,49.733137891793234,0
0,3,3,30.3805032851944,0
0,2,6,57.90206213099674,0
1,2,5,57.34994620610017,0
1,1,6,64.98621355046791,0
0,1,4,64.27892126163182,0
1,2,4,61.12538398502036,0
1,2,5,69.80552145645734,0
1,1,6,58.699659252971514,0
1,1,5,69.12976104462973,0
0,2,10,61.727218426304496,0
0,2,2,42.94401900859985,0
1,3,5,58.936368474081114,0
1,1,0,59.671370088182734,0
0,1,6,60.09018607506498,0
0,3,2,45.93451337992063,0
1,2,4,50.20618873430929,0
1,3,4,47.32341859380613,0
1,3,6,55.69106163187952,0
1,3,3,60.62470256593528,0
0,1,3,59.45871685123307,0
1,3,9,62.84033054974595,0
1,3,6,64.16039301952281,0
0,2,3,42.45806827199298,0
1,2,4,52.10781643534662,0
1,2,10,67.91382582380842,0
0,1,4,69.85395916902888,0
1,2,3,56.35432498527568,0
1,2,3,65.65329129528129,0
1,2,3,59.68967463131077,0
0,2,3,38.297449808474994,0
0,2,1,40.6331282540937,0
1,2,2,49.733909409290604,0
0,3,3,35.76162924794581,0
1,1,7,91.39542125512878,1
1,2,4,63.093122550169056,0
0,1,4,67.30548994503337,0
1,2,9,64.88409842345968,0
1,3,9,70.84792033140539,1
0,3,4,44.58259416560301,0
1,2,3,65.40810644678885,0
1,3,2,58.16557074199225,0
1,1,7,61.60455355951239,0
1,2,4,52.45080255365046,0
1,1,4,57.98106092268182,0
1,3,3,46.28029678333782,0
1,2,3,57.61726182130195,0
1,2,6,59.16598273952091,0
1,3,1,57.362992703812594,0
0,1,8,80.52339941040819,1
1,1,3,60.9676920296048,0
0,3,5,50.981847824690966,0
0,2,1,45.44924675295855,0
0,1,5,62.746467204113706,0
1,2,4,47.95392327987219,0
1,2,5,58.91015807519635,0
1,1,9,69.77688934460764,0
1,2,6,63.03252812572915,0
1,1,3,61.44614143437374,0
1,2,3,56.31508829449614,0
1,3,7,61.618423706895825,0
0,3,9,42.16853656420159,0
0,2,6,50.07901389587462,0
1,1,7,66.80191923491498,0
1,3,7,59.99991099931844,0
0,2,9,60.749008210071494,0
0,1,0,48.878001133894855,0
1,3,7,57.59353173665215,0
0,3,8,46.29978624536522,0
1,3,1,44.428655142146795,0
1,3,2,53.49914748066479,0
1,2,2,50.39805820599764,0
0,2,3,40.67962484233862,0
1,2,4,54.450404335239675,0
1,2,6,67.460277057194,0
1,2,8,63.537779437938916,0
1,3,8,63.30022695441778,0
0,3,2,47.48995534355754,0
1,2,2,53.62590789824707,0
1,3,9,68.5603034001658,0
1,3,7,67.35677042046564,0
0,2,5,53.621372459547004,0
1,2,6,61.9159934201113,0
1,2,5,63.21053879499307,0
0,2,7,46.44389509150628,0
0,1,4,59.09978420925024,0
1,2,6,58.97662409184041,0
0,2,0,50.47809581177265,0
0,2,3,41.014625369455416,0
0,3,3,36.546725993921754,0
1,1,4,57.78039509875508,0
1,3,2,51.79905880965381,0
1,2,3,56.713106963344416,0
0,1,0,60.433794885132826,0
1,3,7,62.35629833038677,0
1,2,5,53.098050766379664,0
1,2,0,45.96361114994815,0
1,3,2,55.82664374137911,0
0,2,6,46.54125445245404,0
1,2,3,61.93795909009006,0
0,1,3,60.251595260423414,0
1,3,5,50.161717858557395,0
0,2,6,45.82865706342085,0
0,2,1,34.225899059782044,0
0,2,7,46.96978840494445,0
1,2,3,57.00462853282623,0
0,3,5,46.64016993857937,0
1,2,5,52.04904338372851,0
1,2,3,55.91315996245451,0
0,2,2,36.558552196066316,0
1,3,4,49.757925955205934,0
0,2,10,58.13161529751284,0
1,3,1,44.24774063655394,0
1,3,10,71.91068997423338,1
0,2,4,53.60448441822753,0
0,2,5,55.20257774723939,0
0,2,2,39.980566718614405,0
1,3,3,46.18750582540339,0
1,2,3,56.410149646940575,0
1,2,2,53.24825816856866,0
1,3,4,49.95588418788318,0
0,2,4,41.90353986489143,0
1,2,11,71.79241015365965,1
1,2,2,51.979652748737635,0
0,1,5,68.4417351851901,0
0,3,6,48.77906336752018,0
0,1,2,64.50399902711358,0
1,2,7,57.70352224059981,0
1,3,4,55.005291538468164,0
0,2,0,36.06301930323718,0
1,3,7,52.89792894594458,0
0,3,2,35.676850789292324,0
1,2,2,59.34352490067309,0
0,1,7,67.13840823214758,0
1,3,4,60.827273299795564,0
1,2,8,68.74439257760167,0
1,1,9,71.02954760509712,1
1,3,3,56.80024214453204,0
0,1,7,71.22698386057142,1
0,3,3,35.008854278484264,0
0,1,12,88.29401317790257,1
0,1,3,62.29739411543238,0
1,1,8,71.09398095992746,1
0,3,8,41.75049176863794,0
0,2,6,56.719957969220374,0
1,3,3,53.58637713680653,0
1,2,5,63.1461909014762,0
1,2,0,47.46234328237116,0
0,2,6,54.97457061485744,0
0,2,6,53.12512312606208,0
1,2,5,56.65610880609439,0
0,2,0,28.618261909012787,0
0,2,1,42.97158823368419,0
1,3,3,43.1332652519713,0
1,1,6,67.76007888918889,0
1,3,6,54.76377447606347,0
0,1,4,69.09332605394461,0
0,2,7,47.6576904464605,0
1,2,2,59.53636486001902,0
0,2,7,49.728242674446086,0
1,2,6,66.99995502529805,0
1,2,6,72.30170771918415,1
1,2,4,52.659764308168796,0
0,3,10,55.475099210579444,0
0,2,6,64.09571795791172,0
1,3,2,49.332944134514605,0
1,2,6,62.30894135114824,0
1,2,7,67.9424947367551,0
0,2,3,43.1586224508338,0
0,2,8,45.62815423058687,0
1,2,6,67.66143687419469,0
1,2,0,39.98525793067404,0
1,1,6,64.91604174430829,0
0,2,4,50.672659725836795,0
1,1,7,67.21728785678607,0
1,2,8,62.53151753767798,0
1,2,6,66.39631952583281,0
1,3,10,60.744426065828065,0
0,3,4,35.70419200492782,0
1,1,7,70.37256993746642,1
0,3,7,44.580419037991305,0
1,3,5,48.78163442905579,0
1,2,7,67.18476269997436,0
0,2,3,46.585246211643835,0
1,3,4,51.20122491697184,0
0,2,1,38.263998111365595,0
1,3,6,59.35196371004578,0
1,1,6,72.95180709876033,1
0,1,9,71.58603394945338,1
0,2,7,54.48471676282624,0
1,2,4,60.826001085422995,0
0,3,1,37.96541144761491,0
1,3,6,57.19654599371733,0
1,2,8,61.43837242966821,0
1,1,7,66.68750423400016,0
0,3,8,51.52069886966457,0
1,2,4,67.09232189190797,0
1,1,4,60.57990188401861,0
0,2,3,45.844209530582944,0
1,3,5,53.3597177466162,0
1,3,5,55.55234377943068,0
1,2,6,69.57698374631796,0
0,2,5,50.21224915832597,0
1,3,5,48.79350363629521,0
0,2,3,41.96713528582205,0
0,2,8,57.40623390919225,0
1,2,5,60.70939021314248,0
1,3,4,47.25579940192068,0
0,2,3,38.581252819979106,0
0,1,1,60.51746761355586,0
0,2,9,60.70991697375463,0
0,2,7,53.30163987964329,0
0,2,0,49.710463993139854,0
0,1,7,73.1207618172782,1
1,2,8,64.7825946518355,0
1,2,5,55.92146975950328,0
1,1,10,70.12557847680479,1
1,1,6,68.67710660240185,0
0,3,1,33.732235341297375,0
1,3,6,65.36871876991712,0
1,2,6,69.3315590145893,0
1,3,3,54.16533273748614,0
1,2,7,58.10501913521552,0
1,3,0,41.638905637237976,0
1,2,8,72.2783876287055,1
0,2,2,39.03721060753527,0
1,1,2,64.61070866959763,0
1,2,5,62.3730196151738,0
1,3,6,57.25858942406594,0
1,2,5,56.4858359353228,0
0,2,3,43.48521816867865,0
0,1,3,61.94823977437449,0
1,3,2,54.162694491505604,0
1,2,4,53.57132199683123,0
1,2,8,64.68591578736942,0
0,3,5,41.62441743792412,0
0,1,8,74.31339178843082,1
1,2,9,63.457678312386115,0
1,3,3,44.417151035563926,0
1,2,4,61.36982575855025,0
1,2,12,66.41025442526649,0
1,2,9,74.42489857381084,1
0,3,0,33.258453606464215,0
1,1,6,59.26234458862777,0
1,3,5,52.59789890298253,0
1,3,7,60.895618165346185,0
1,1,3,58.33649456222511,0
1,3,2,49.10014874412174,0
0,2,3,45.59103505417221,0
1,2,3,54.9890483230619,0
0,3,7,42.684049982588505,0
1,3,1,45.5050800131408,0
0,1,3,68.0742006822963,0
0,2,0,46.20537859182205,0
1,2,8,55.900369130288624,0
0,2,9,59.593434668188166,0
1,2,4,59.25073858017678,0
1,1,4,67.61991339560075,0
0,2,6,46.12059670009428,0
1,2,9,59.15868245249257,0
1,1,6,69.92244394323731,0
1,3,3,46.295113693586416,0
0,3,0,26.51841108356605,0
0,2,2,35.47697846490326,0
0,2,5,51.47563484212862,0
0,2,3,43.7234114937602,0
0,2,6,54.24920744333917,0
1,2,3,59.34537627248182,0
1,3,2,46.89533217708117,0
1,1,1,56.64763213061272,0
1,1,10,72.4428123560873,1
0,1,8,69.94836113567254,0
0,1,10,70.16372631009467,1
0,1,7,70.95242146937167,1
0,3,4,44.74711527099308,0
1,2,9,63.91693485089507,0
1,1,5,71.40634822700672,1
0,2,6,49.66867168947108,0
0,3,5,45.47686182329152,0
1,2,0,41.50285240196241,0
1,2,10,60.963688452171326,0
0,3,6,46.169238720499,0
1,2,6,65.94866062316004,0
1,2,5,56.64309778177524,0
0,2,5,57.24323229336467,0
0,2,3,47.72311380851416,0
1,2,7,59.458293741460075,0
1,2,1,52.15424333526754,0
1,2,6,74.38464566861705,1
0,2,7,45.20725955495466,0
0,1,4,65.64134969457552,0
1,1,6,65.3862772363833,0
1,2,2,57.53448145459256,0
0,3,2,42.802553945171354,0
1,2,6,60.068814556443165,0
1,2,7,69.59456135853587,0
1,2,0,61.10601697135981,0
1,1,7,69.33137368672118,0
1,1,3,64.92444343747093,0
1,2,4,55.04779614898362,0
1,1,1,57.096296545156065,0
0,1,2,58.11662453645879,0
1,3,8,64.98467962829298,0
0,1,5,71.02337967878462,1
1,2,4,57.451725754412706,0
0,2,5,53.895495845848174,0
0,2,6,58.7043778897996,0
0,2,6,51.50190456941227,0
0,2,5,45.705641806980516,0
1,2,8,62.940855916300485,0
1,3,8,56.93809322654981,0
1,3,6,61.745830351190804,0
0,1,5,58.941158962553175,0
0,1,7,72.38418827055503,1
0,3,6,40.09320902629874,0
0,2,8,56.69183770830877,0
1,2,8,66.08609791365281,0
0,2,2,46.64060966588382,0
0,1,2,64.70727289160635,0
0,2,3,51.28296823594229,0
0,2,8,59.56985871697568,0
1,2,0,50.71815416994099,0
1,2,6,56.20603466787698,0
0,3,6,37.318704944332836,0
0,2,8,41.73173902738552,0
0,1,6,61.58167083285953,0
0,2,1,42.173135860669085,0
0,3,2,32.06488453904325,0
1,3,1,46.099321977950744,0
1,2,3,58.463577097307,0
1,1,4,61.47967370967121,0
1,3,2,43.39085599793708,0
1,2,9,67.73383166218284,0
1,1,1,52.50754756613578,0
1,2,9,66.64606751510469,0
1,2,9,74.71388482211502,1
0,2,8,50.775068687247284,0
1,2,3,64.85478776673872,0
1,2,6,69.15817993468985,0
1,3,1,44.10347345710478,0
1,3,8,55.44438116792112,0
1,3,5,54.737229190399034,0
0,3,4,45.42018762621852,0
1,1,1,54.54904546885656,0
0,2,0,40.74033939587118,0
0,2,2,45.14507296652074,0
0,3,8,44.974307309095224,0
1,2,4,54.619744558557066,0
0,3,4,46.227193985862044,0
0,2,7,52.45478790006927,0
1,3,10,61.569692367281604,0
0,1,9,71.23909775940206,1
1,1,2,58.64740223636291,0
1,3,0,37.1757278752227,0
0,1,12,82.82821553241348,1
1,3,12,66.60653905530404,0
0,1,6,53.081418881009505,0
1,2,1,51.88064515845274,0
1,2,8,62.29214370553246,0
1,2,5,68.44411096151339,0
1,2,5,57.07277489540016,0
0,2,8,50.2796149051517,0
0,1,6,69.53966334981008,0
1,1,1,53.697763159962086,0
1,2,4,54.10271899373884,0
1,2,7,66.54750691412202,0
1,3,7,53.79766346055217,0
1,2,6,54.71363170900273,0
1,2,8,74.62999001047169,1
0,2,4,49.426241647560914,0
1,1,6,65.67895357502817,0
1,2,0,49.98261395149032,0
0,3,4,42.59492283159699,0
1,3,7,63.8666872480671,0
1,2,4,54.22012354342494,0
1,2,4,59.83073262982841,0
0,3,2,34.918364654318026,0
0,2,8,51.62811754788919,0
1,1,7,69.80346433732453,0
1,1,7,68.96660713473663,0
0,2,0,39.567902853084256,0
0,3,5,45.33323689918028,0
1,2,4,50.45915395313911,0
0,1,4,56.21088396467279,0
1,1,3,59.15141657620354,0
1,3,4,62.14312631220913,0
0,3,8,42.24135108102696,0
1,2,0,48.95888645193624,0
0,2,10,56.91907520846539,0
0,1,6,64.2297780795596,0
1,3,5,55.89119871952528,0
1,3,8,68.00388638097826,0
1,2,1,54.27984199940295,0
1,3,3,46.98234519286454,0
0,2,5,59.56558173301378,0
0,1,9,73.39286610480563,1
0,2,5,42.97102949089294,0
0,1,6,74.06048187338794,1
0,2,3,42.044677428647084,0
0,2,6,58.820992339314145,0
1,2,10,65.64678604516666,0
1,2,8,73.15015194460685,1
1,2,5,61.00523832140847,0
1,1,7,75.45526116351216,1
0,2,7,61.98335363774015,0
0,2,7,44.27999498567168,0
1,2,8,72.37885910379161,1
1,3,8,53.955480477872975,0
0,3,5,35.60581078570788,0
1,3,7,54.98295270103782,0
1,2,4,60.51818318088931,0
1,1,2,59.1650793846743,0
0,2,4,45.51570728504748,0
1,2,5,60.7311763951118,0
1,2,0,52.956447946467364,0
1,1,8,74.34124061970677,1
1,3,0,50.470834178075656,0
1,1,13,90.1001740638372,1
1,3,10,64.89318813779262,0
0,3,4,37.43160345212311,0
1,2,5,63.06768064592594,0
1,3,6,51.2787259186769,0
1,2,3,52.60647933944195,0
0,3,6,51.30223858476168,0
0,2,5,47.035464434506366,0
1,3,5,48.959037708209806,0
1,2,6,54.55098467317413,0
1,3,1,47.243583396969036,0
1,2,5,65.70948268484005,0
1,2,5,65.64272888765593,0
1,3,5,55.554402514464186,0
1,3,4,63.04454709548064,0
1,2,8,65.47589817029768,0
1,1,4,62.307161883012945,0
0,2,6,34.16885619702731,0
1,3,9,60.76318525419392,0
1,3,5,59.26007517454247,0
0,3,6,54.02561094576729,0
0,1,5,60.84882683166358,0
0,2,9,55.57344844666495,0
0,2,4,49.1131215517914,0
0,3,9,48.194967511248144,0
1,1,5,53.58359771236385,0
1,3,2,50.23644999787126,0
1,2,7,67.80715312030446,0
0,1,4,58.2628855249077,0
0,2,7,51.83133354257541,0
1,2,0,44.22251978935618,0
0,2,5,36.081669804881415,0
1,1,4,68.13502205893828,0
1,1,2,58.98125733099074,0
1,3,3,58.98837498352491,0
0,1,3,65.28661095953089,0
1,2,5,58.228951191672756,0
0,2,1,41.49976079080366,0
1,2,6,64.83088695385086,0
1,3,9,67.83441708377872,0
0,2,6,49.989844089132035,0
0,3,7,51.30749225926649,0
0,2,8,53.626329125003984,0
1,1,9,68.01428226607158,0
0,1,11,76.67595373219434,1
1,2,4,59.025924453680915,0
0,2,3,36.03659819859321,0
1,3,7,52.31638957926689,0
1,2,7,66.23693148236714,0
1,2,7,61.96821574314788,0
1,1,11,76.17079547168998,1
0,2,5,46.70555914083725,0
0,2,6,58.92802666216288,0
1,2,2,60.308805801975,0
0,2,11,53.70041822470742,0
1,1,4,60.336033934597765,0
0,2,4,51.79517209771368,0
0,3,4,44.69346290414998,0
0,2,3,43.936043396214345,0
1,2,3,50.311998975178824,0
0,3,3,33.32797889666152,0
1,2,1,49.41616216226855,0
0,2,3,43.42222794912939,0
1,1,11,85.51863577348618,1
0,2,7,48.351827397306266,0
1,1,8,65.8698237622238,0
1,3,9,62.45706761586028,0
0,3,11,58.53581961380835,0
1,3,0,37.76558516619649,0
1,3,1,54.26817075437474,0
1,2,3,55.139843189421654,0
1,2,4,54.328399988433134,0
0,3,4,32.15580538529418,0
1,3,4,56.532603867103134,0
0,2,6,49.43993474840199,0
0,3,5,42.22415569629611,0
1,2,3,51.49594129494318,0
0,2,0,34.98702405641299,0
1,2,2,51.567093768226314,0
1,2,3,55.49703447310896,0
1,1,4,59.65223836812095,0
1,2,2,46.32909519656389,0
0,2,4,58.54702651551503,0
0,2,2,34.09320115809618,0
1,2,5,60.907295034712696,0
0,3,2,26.724950896244906,0
0,2,2,32.09203525369743,0
0,2,1,38.14375338392282,0
1,1,5,65.87183793884152,0
1,1,2,65.30749495401191,0
0,3,8,52.18619497759622,0
1,2,6,61.25094640627105,0
0,3,5,35.832571463479205,0
0,1,3,68.49506034116774,0
1,2,6,66.64425623025112,0
1,2,7,57.768352611257875,0
1,2,5,60.18981864105318,0
0,1,10,75.72026115763248,1
1,1,6,65.27173171697166,0
1,2,8,69.85925242903397,0
1,1,5,69.15866569174088,0
1,3,7,58.04757151097447,0
1,2,3,54.595653771011705,0
1,1,4,70.49479231333765,1
1,1,6,71.66419446181119,1
1,2,6,62.36180194954192,0
1,1,7,60.85395480459973,0
1,3,8,62.72000053152518,0
1,3,1,50.49041732458834,0
0,2,2,28.51598264284816,0
0,2,6,52.63418916354701,0
1,1,3,58.91654006602133,0
1,2,15,78.89572859935224,1
1,2,7,59.4630952361834,0
0,2,5,46.25891653458614,0
1,2,3,62.95995788090666,0
0,2,4,43.8880741605704,0
1,2,5,64.82786779396592,0
1,1,5,60.96834390560195,0
1,2,4,61.79378096328019,0
1,2,4,58.008279278109754,0
1,3,9,64.7601241439464,0
1,1,9,73.03576628048744,1
0,3,6,46.13062752668844,0
1,2,1,39.16207441033121,0
1,1,7,61.90087343271215,0
1,2,10,72.08540249004322,1
0,2,9,45.62838088787498,0
1,3,7,56.34709822176396,0
0,1,9,72.72829579481675,1
1,2,5,55.859299311935516,0
1,2,7,60.542192986531134,0
1,3,3,52.35791100076796,0
1,2,6,67.04647477889904,0
0,3,9,44.86494046591541,0
0,3,3,36.58341907153902,0
1,2,2,50.343695133364776,0
1,3,5,42.8931012406136,0
0,3,4,42.66129707646084,0
1,2,7,68.67358872914247,0
1,2,4,63.08321603657941,0
1,2,10,65.64616811779631,0
1,2,1,45.741509757399285,0
0,1,9,73.10802773795842,1
0,2,3,48.206123278088214,0
1,2,0,50.77425224155192,0
1,2,6,63.4465231793688,0
1,1,4,68.70915463868117,0
1,3,2,45.30431720384648,0
1,3,0,43.90014956663485,0
1,1,5,73.17302755880601,1
1,2,8,65.01594438451187,0
1,2,7,57.663315170167145,0
1,3,5,51.65321951874853,0
0,1,6,62.30910074389379,0
1,2,5,61.78581292850635,0
0,3,1,29.486225809043937,0
1,3,1,48.35517126430622,0
1,3,4,49.31967390729675,0
1,3,5,44.38310730800886,0
0,1,8,72.53309893490962,1
0,2,7,51.45758471167768,0
0,2,7,53.69775575205412,0
1,1,4,59.63506390417372,0
0,3,1,28.16199903008257,0
